-1.61602540378	0.460751258191	2.22044604925e-16
-2.49357713389	1.02629436797	0.0
-3.37493259869	0.659276681677	-1.33226762955e-15
-4.25803520728	1.06452057522	-1.33226762955e-15
-5.14209063284	0.774486672742	-1.11022302463e-15
-6.02672466186	nan	-8.881784197e-16
-6.91173714558	nan	9.99200722163e-16
-7.79701106854	nan	2.10942374679e-15
-8.6824733344	nan	3.5527136788e-15
-9.56807587598	nan	5.55111512313e-16
-10.4537857604	nan	0.0
-11.3395796527	nan	4.32986979604e-15
-12.2254405486	nan	6.66133814775e-15
-13.1113557586	nan	1.13242748512e-14
-13.9973156182	nan	3.41948691585e-14
-14.883312635	nan	3.58602036954e-14
-15.7693409097	nan	1.13353770814e-13
-16.6553957331	nan	1.14686038444e-13
-17.5414732995	nan	3.00537372766e-13
-18.4275704999	nan	3.13304937549e-13
-19.313684769	nan	7.0288219689e-13
-20.1998139708	nan	7.04103442217e-13
-21.0859563129	nan	1.45017331477e-12
-21.9721102793	nan	1.41853195856e-12
-22.8582745792	nan	2.71083155923e-12
-23.7444481068	nan	2.59825494453e-12
-24.630629909	1.18556865502	4.67625937972e-12
-25.51681916	nan	4.35462776949e-12
-26.4030151405	1.20311235004	7.51831930046e-12
-27.2892172214	1.32885194121	6.96886992557e-12
-28.1754248496	1.21947212127	1.15411014079e-11
-29.0616375372	1.3404025055	1.04862785122e-11
-29.9478548521	1.23479620903	1.70916614195e-11
-30.83407641	1.35137618263	1.51918477798e-11
-31.7203018683	1.24920677571	2.43641773423e-11
-32.6065309202	1.36182839943	2.1299850772e-11
-33.4927632905	1.2628056346	3.3625768836e-11
-34.3789987314	1.37180692962	2.89809287679e-11
-35.2652370193	1.27567852688	4.5159542772e-11
-36.1514779516	1.3813532373	3.84309251089e-11
-37.037721345	1.28789832419	5.92476068206e-11
-37.9239670321	1.39050353801	4.98396879323e-11
-38.8102148611	1.29952747282	7.61470886346e-11
-39.6964646928	1.39928964688	6.33894048363e-11
-40.5827164002	1.3106198851	9.61233315167e-11
-41.4689698664	1.40773966272	7.92550469697e-11
-42.3552249845	1.32122242148	1.19420251465e-10
-43.2414816558	1.41587852437	9.76051461876e-11
-44.1277397896	1.33137606486	1.4626155842e-10
-45.0139993017	1.42372846688	1.1858003468e-10
-45.9002601148	1.34111686072	1.76877290592e-10
-46.7865221566	1.43130939843	1.42326705976e-10
-47.672785361	1.35047667686	2.11466399946e-10
-48.5590496654	1.43863921381	1.68968949943e-10
-49.4453150128	1.35948382274	2.50215070885e-10
