-1.61602540378	0.460751258191	2.22044604925e-16
-2.49357713389	1.02629436797	0.0
-3.37493259869	0.659276681677	-1.33226762955e-15
-4.25803520728	1.06452057522	-1.33226762955e-15
-5.14209063284	0.774486672742	-1.11022302463e-15
-6.02672466186	nan	-8.881784197e-16
-6.91173714558	nan	2.44249065418e-15
-7.79701106854	nan	8.881784197e-16
-8.6824733344	nan	-6.66133814775e-16
-9.56807587598	nan	-2.22044604925e-16
-10.4537857604	nan	7.77156117238e-16
-11.3395796527	nan	5.66213742559e-15
-12.2254405486	nan	6.2172489379e-15
-13.1113557586	nan	1.36557432029e-14
-13.9973156182	nan	3.57491813929e-14
-14.883312635	nan	4.66293670343e-14
-15.7693409097	nan	1.30673249998e-13
-16.655395733	nan	1.54098955818e-13
-17.5414732994	nan	3.68371999571e-13
-18.4275704998	nan	3.92130772298e-13
-19.3136847687	nan	8.70636895911e-13
-20.1998139705	nan	8.62865334739e-13
-21.0859563125	1.14615518032	1.78923542649e-12
-21.9721102788	nan	1.6949774917e-12
-22.8582745787	1.16665870635	3.33699734512e-12
-23.7444481062	1.30374925537	3.05910852205e-12
-24.6306299083	nan	5.76083625248e-12
-25.5168191591	1.31665952171	5.13400433277e-12
-26.4030151395	1.20311214454	9.31976718022e-12
-27.2892172202	1.3288517211	8.00426391834e-12
-28.1754248481	1.21947182372	1.42166278749e-11
-29.0616375355	1.34040219219	1.20403687021e-11
-29.9478548501	1.23479576944	2.0862311878e-11
-30.8340764077	1.35137569855	1.74135150743e-11
-31.7203018656	1.24920609983	2.95314883658e-11
-32.606530917	1.36182764602	2.43453035509e-11
-33.4927632869	1.26280460895	4.05304678708e-11
-34.3789987271	1.37180579397	3.30510063762e-11
-35.2652370143	1.27567702369	5.41670042153e-11
-36.1514779458	1.381351595	4.37411218357e-11
-37.0377213382	1.28789620421	7.07193192895e-11
-37.9239670243	1.39050125516	5.66146018954e-11
-38.8102148522	1.29952458707	9.04815111724e-11
-39.6964646825	1.39928658138	7.18666237631e-11
-40.5827163885	1.31061607619	1.13719922368e-10
-41.4689698531	1.40773566502	8.96687168961e-11
-42.3552249697	1.32121752443	1.40677247629e-10
-43.2414816391	1.41587343801	1.10191411551e-10
-44.1277397709	1.33136990775	1.71600178511e-10
-45.0139992808	1.42372212901	1.33581701256e-10
-45.9002600917	1.34110926522	2.06699435346e-10
-46.786522131	1.43130164017	1.59967927793e-10
-47.6727853328	1.35046745874	2.46174303165e-10
-48.5590496344	1.43862986068	1.89486537572e-10
