-1.61602540378	0.460751258191	2.22044604925e-16
-2.49357713389	1.02629436797	0.0
-3.37493259869	0.659276681677	1.20448706009e-07
-4.25803265305	1.0644648519	8.00507945486e-08
-5.14208478787	0.774304450723	8.13859891258e-07
-6.0267054326	1.09923976567	5.78795420925e-07
-6.91170445795	0.853518449661	2.24832980122e-06
-7.79694634085	1.12915383715	1.57779701981e-06
-8.68237943777	0.912655480121	4.28410930087e-06
-9.56792651127	1.15453923607	2.91567875765e-06
-10.4535886496	0.958732386353	6.67497036644e-06
-11.33930172	1.17598572582	4.40981035166e-06
-12.225095504	0.995534133188	9.19814676925e-06
-13.1109045557	1.19407222944	5.9248989055e-06
-13.9967784326	1.02538400162	1.16929788659e-05
-14.8826451302	1.20931347082	7.37590855016e-06
-15.7685697432	1.04984181018	1.40578793721e-05
-16.6544718739	1.22215335479	8.71587441842e-06
-17.5404296129	1.07002223678	1.62363273438e-05
-18.4263537966	1.2329699689	9.92345474338e-06
-19.3123336823	1.08675727322	1.82029558899e-05
-20.1982716414	1.2420833518	1.09934033441e-05
-21.0842666225	1.10068715565	1.99525953384e-05
-21.9702131436	1.24976346555	1.19299704837e-05
-22.8562185836	1.11231534655	2.14924052034e-05
-23.7421703465	1.25623756814	1.2742562288e-05
-24.6281831376	1.12204399179	2.28365028361e-05
-25.5141380167	1.26169674824	1.3442989475e-05
-26.4001560416	1.13019802879	2.40024269228e-05
-27.2861126766	1.2663015909	1.40437851809e-05
-28.1721344726	1.13704229282	2.50088865287e-05
-29.0580919982	1.27018702497	1.4557221854e-05
-29.9441165423	1.14279407352	2.58743845694e-05
-30.8300744158	1.27346643507	1.49947750732e-05
-31.7161009842	1.14763258092	2.66164229978e-05
-32.6020588732	1.27623512989	1.53668665356e-05
-33.4880869484	1.15170623271	2.72510868476e-05
-34.3740446577	1.27857325687	1.56827768846e-05
-35.2600738659	1.15513835761	2.77928694362e-05
-36.1460312891	1.28054824601	1.59506578432e-05
-37.0320613579	1.15803171796	2.82546463745e-05
-37.9180184452	1.28221685635	1.61775990235e-05
-38.8040491739	1.16047213388	2.86477375067e-05
-39.6900059113	1.28362688877	1.63697216413e-05
-40.5760371508	1.16253141233	2.89820169764e-05
-41.4619935458	1.28481861947	1.65322822375e-05
-42.3480251843	1.1642697309	2.92660461252e-05
-43.233981257	1.28582600019	1.66697764058e-05
-44.1200132096	1.16573758908	2.95072133267e-05
-45.0059689865	1.28667766356	1.678603705e-05
-45.8920011886	1.16697741316	2.97118712445e-05
