 nu =           6    nst =        3003
    0     -5.9564438240      1.0000000000
    1     -5.5585628331      1.0000000000
    2     -5.5585628331      1.0000000000
    3     -5.3117210752      1.0000000000
    4     -5.3117210752      1.0000000000
    5     -5.1137954320      2.0000000000
    6     -4.9790724344      1.0000000000
    7     -4.9790724344      1.0000000000
    8     -4.8125706413      1.0000000000
    9     -4.8125706413      1.0000000000
   10     -4.7299323306      2.0000000000
   11     -4.7299323306      2.0000000000
   12     -4.6929644614      1.0000000000
   13     -4.6746629852      1.0000000000
   14     -4.6258524718      1.0000000000
   15     -4.6258524718      1.0000000000
   16     -4.5669796337      1.0000000000
   17     -4.5669796337      1.0000000000
   18     -4.5510369615      2.0000000000
   19     -4.5510369615      2.0000000000
   20     -4.3321870802      1.0000000000
   21     -4.3321870802      1.0000000000
   22     -4.3194037642      1.0000000000
   23     -4.3194037642      1.0000000000
   24     -4.3191433287      1.0000000000
   25     -4.3191433287      1.0000000000
   26     -4.2758871096      2.0000000000
   27     -4.2758871096      2.0000000000
   28     -4.1991020252      1.0000000000
   29     -4.1991020252      1.0000000000
   30     -4.1794170047      2.0000000000
   31     -4.1794170047      2.0000000000
   32     -4.1710569249      2.0000000000
   33     -4.1710569249      2.0000000000
   34     -4.1092077450      1.0000000000
   35     -4.1092077450      1.0000000000
   36     -4.0801037595      2.0000000000
   37     -4.0801037595      2.0000000000
   38     -4.0671749381      1.0000000000
   39     -4.0671749381      1.0000000000
   40     -3.9937330731      2.0000000000
   41     -3.9876224794      1.0000000000
   42     -3.9876224794      1.0000000000
   43     -3.9504915832      2.0000000000
   44     -3.9504915832      2.0000000000
   45     -3.9457361624      1.0000000000
   46     -3.9457361624      1.0000000000
   47     -3.9029947733      1.0000000000
   48     -3.9029947733      1.0000000000
   49     -3.8993303368      1.0000000000
   50     -3.8993303368      1.0000000000
   51     -3.8431189535      3.0000000000
   52     -3.7897765202      1.0000000000
   53     -3.7897765202      1.0000000000
   54     -3.7755325866      1.0000000000
   55     -3.7755325866      1.0000000000
   56     -3.7616039790      1.0000000000
   57     -3.7616039790      1.0000000000
   58     -3.7497486633      1.0000000000
   59     -3.7497486633      1.0000000000
   60     -3.7203505522      2.0000000000
   61     -3.7203505522      2.0000000000
   62     -3.7014073053      1.0000000000
   63     -3.6852236448      2.0000000000
   64     -3.6852236448      2.0000000000
   65     -3.6839333041      2.0000000000
   66     -3.6839333041      2.0000000000
   67     -3.6807547619      2.0000000000
   68     -3.6807547619      2.0000000000
   69     -3.6791643854      1.0000000000
   70     -3.6791643854      1.0000000000
   71     -3.6174247897      2.0000000000
   72     -3.6174247897      2.0000000000
   73     -3.5979503149      2.0000000000
   74     -3.5979503149      2.0000000000
   75     -3.5485491983      1.0000000000
   76     -3.5463527031      1.0000000000
   77     -3.5463527031      1.0000000000
   78     -3.5155559390      2.0000000000
   79     -3.5155559390      2.0000000000
   80     -3.5059629311      2.0000000000
   81     -3.5059629311      2.0000000000
   82     -3.5021971641      3.0000000000
   83     -3.5021971641      3.0000000000
   84     -3.4637767708      1.0000000000
   85     -3.4637767708      1.0000000000
   86     -3.4588743582      1.0000000000
   87     -3.4588743582      1.0000000000
   88     -3.4498483204      1.0000000000
