    0     -4.7189363625      0.8228748079      0.4999988787
    1     -4.7189363625      0.8228756555      0.5000000000
    2     -4.7189363625      0.3660254554      0.0000000447
    3     -4.7189363625      0.3660266469      0.0000010766
    4     -3.9920172812      1.5793608455      0.2868707630
    5     -3.9920172812      1.5168406972      0.1588231989
    6     -3.9920172812      1.1583517258     -0.4999347768
    7     -3.9920172812      1.8955074376      0.9942279417
    8     -3.9920172812      1.6820962647      0.5057720542
    9     -3.9920172812      1.8979157617      1.0000000000
   10     -3.9920172812      1.1583389283     -0.4999559995
   11     -3.9920172812      1.4642794193      0.0541968185
   12     -3.9052496407      0.3660254226      0.0000000163
   13     -3.9052496407      0.8228756555      0.5000000000
   14     -3.9052496407      0.3660256934      0.0000002508
   15     -3.9052496407      0.8228754536      0.4999997329
   16     -3.5707611343      0.8228756555      0.5000000000
   17     -3.5707611343      0.3660259262      0.0000004525
   18     -3.5707611343      0.8228743297      0.4999982461
   19     -3.5707611343      0.3660269066      0.0000013015
   20     -3.4223758751      0.3660257424      0.0000002933
   21     -3.4223758751      0.8228750520      0.4999992016
   22     -3.4223758751      0.3660259871      0.0000005051
   23     -3.4223758751      0.8228756555      0.5000000000
   24     -3.3469056103      1.4397350690      0.0062860689
   25     -3.3469056103      1.5181486506      0.1614619880
   26     -3.3469056103      1.8979157498      0.9999999715
   27     -3.3469056103      1.8979120262      0.9999910427
   28     -3.3469056103      1.2414935764     -0.3586000617
   29     -3.3469056103      1.5327202366      0.1909757802
   30     -3.3469056103      1.1583636709     -0.4999149676
   31     -3.3469056103      1.6793577852      0.4998001780
   32     -3.2573364934      1.1623115914     -0.4933600865
   33     -3.2573364934      1.4572648361      0.0404428194
   34     -3.2573364934      1.4553608095      0.0367179477
   35     -3.2573364934      1.8969256718      0.9976263381
   36     -3.2573364934      1.6296720495      0.3927515192
   37     -3.2573364934      1.8978149171      0.9997581884
   38     -3.2573364934      1.6778954504      0.4966142964
   39     -3.2573364934      1.1759767166     -0.4705510227
   40     -3.1360403936      0.8228756546      0.4999999988
   41     -3.1360403936      0.3674536035      0.0012378771
   42     -3.1360403936      0.3706392342      0.0040063380
   43     -3.1360403936      0.8189054447      0.4947557860
   44     -3.1057725066      1.1595041011     -0.4980230691
   45     -3.1057725066      1.4354747251     -0.0019687942
   46     -3.1057725066      1.6794457436      0.4999918747
   47     -3.1057725066      1.8979157569      0.9999999886
   48     -3.0683928252      1.3432382824     -0.1762363171
   49     -3.0683928252      1.8979156973      0.9999998456
   50     -3.0683928252      1.6733681453      0.4867645476
   51     -3.0683928252      1.4226513191     -0.0267059525
   52     -3.0683928252      1.6723523386      0.4845573415
   53     -3.0683928252      1.2252032593     -0.3868368570
   54     -3.0683928252      1.8974246340      0.9988224378
   55     -3.0683928252      1.2289505222     -0.3803650458
   56     -2.9544887802      0.8228235162      0.4999310276
   57     -2.9544887802      0.8228756555      0.5000000000
   58     -2.9544887802      0.3660927837      0.0000583550
   59     -2.9544887802      0.3660376637      0.0000106175
   60     -2.7955941385      0.7452332478      0.4003029207
   61     -2.7955941385      0.4558802749      0.0818535500
   62     -2.7955941385      0.8228756555      0.5000000000
   63     -2.7955941385      0.3863899021      0.0178435293
   64     -2.7642721738      0.8228748849      0.4999989806
   65     -2.7642721738      0.8167613930      0.4919302831
   66     -2.7642721738      0.3671805408      0.0010010452
   67     -2.7642721738      0.3741506634      0.0070696912
   68     -2.7519506855      1.4280747370     -0.0162639042
   69     -2.7519506855      1.4942009650      0.1134187445
   70     -2.7519506855      1.5966729531      0.3230187360
   71     -2.7519506855      1.5260065580      0.1773512865
   72     -2.7519506855      1.3867916565     -0.0950086225
   73     -2.7519506855      1.8978902053      0.9999387184
   74     -2.7519506855      1.8767775623      0.9495357903
   75     -2.7519506855      1.1870146715     -0.4519907490
   76     -2.7201051385      2.5485993278      0.2719789307
   77     -2.7201051385      2.6783547120      0.6759693378
   78     -2.7201051385      2.1325654153     -0.9097996670
   79     -2.7201051385      2.5102019656      0.1556579368
   80     -2.7201051385      2.9278063617      1.4999282266
   81     -2.7201051385      2.9216884500      1.4789759243
   82     -2.7201051385      2.1726120241     -0.8035724843
   83     -2.7201051385      2.5336801880      0.2266077415
   84     -2.7201051385      2.2577964754     -0.5722793002
   85     -2.7201051385      2.7586148103      0.9342852409
   86     -2.7201051385      2.2985910660     -0.4589440225
   87     -2.7201051385      2.6228807647      0.5011921354
   88     -2.6770422565      1.4462911751      0.0190246691
   89     -2.6770422565      1.8979143583      0.9999966348
   90     -2.6770422565      1.4369788941      0.0009436180
   91     -2.6770422565      1.2408069145     -0.3597956433
   92     -2.6770422565      1.7433441734      0.6412965401
   93     -2.6770422565      1.2013044906     -0.4277815151
   94     -2.6770422565      1.7512211512      0.6589983358
   95     -2.6770422565      1.6644017005      0.4673173606
   96     -2.6235131372      1.8967104316      0.9971104465
   97     -2.6235131372      1.4658889056      0.0573595945
   98     -2.6235131372      1.3992978420     -0.0713338537
   99     -2.6235131372      1.1919166132     -0.4437090869
  100     -2.6235131372      1.6419216922      0.4189142678
  101     -2.6235131372      1.5819922347      0.2923458327
  102     -2.6235131372      1.3023945133     -0.2506870092
  103     -2.6235131372      1.8979156817      0.9999998084
  104     -2.5696780984      1.7866662856      0.7394213508
  105     -2.5696780984      1.3929821844     -0.0833092247
  106     -2.5696780984      1.4569682635      0.0398623921
  107     -2.5696780984      1.3912117144     -0.0866591257
  108     -2.5696780984      1.1976790495     -0.4339429225
  109     -2.5696780984      1.8979112623      0.9999892110
  110     -2.5696780984      1.5345303192      0.1946568098
  111     -2.5696780984      1.7382946675      0.6299815092
  112     -2.4610974899      0.4575228816      0.0834250344
  113     -2.4610974899      0.6951472540      0.3391884794
  114     -2.4610974899      0.8228310017      0.4999409295
  115     -2.4610974899      0.4512576483      0.0774455567
  116     -2.3743084993      0.8228744226      0.4999983690
  117     -2.3743084993      0.3660254219      0.0000000156
  118     -2.3743084993      0.3792514248      0.0115415340
  119     -2.3743084993      0.8141233438      0.4884600813
  120     -2.3638977124      1.3204179271     -0.2180392853
  121     -2.3638977124      1.5871058906      0.3030054993
  122     -2.3638977124      1.7605551105      0.6800547039
  123     -2.3638977124      1.7640075474      0.6878650874
  124     -2.3638977124      1.8979081791      0.9999818176
