    0     -2.8027756377      0.0000000000     -0.0000000000
    1     -2.1180339887      1.0000000000     -0.0001226754
    2     -2.1180339887      1.0000000000      0.4999463013
    3     -2.1180339887      1.0000000000     -0.4998236259
    4     -1.5000000000      0.0000000000      0.0000000000
    5     -1.2807764064      1.0000000000     -0.2566112917
    6     -1.2807764064      1.0000000000      0.0348349555
    7     -1.2807764064      1.0000000000     -0.1997881109
    8     -1.2807764064      1.0000000000      0.4816979013
    9     -1.2807764064      1.0000000000     -0.4952953288
   10     -1.2807764064      1.0000000000      0.4351618746
   11     -1.0000000000      1.0000000000     -0.1033849207
   12     -1.0000000000      1.0000000000     -0.2943375423
   13     -1.0000000000      1.0000000000     -0.4005015406
   14     -1.0000000000      1.0000000000      0.4959299383
   15     -1.0000000000      1.0000000000     -0.1876060631
   16     -1.0000000000      1.0000000000      0.4899001283
   17     -0.5000000000      1.9590921546     -0.3427715554
   18     -0.5000000000      0.5387371931     -0.0607343939
   19     -0.5000000000      1.9625337118     -0.9604444842
   20     -0.5000000000      1.7696990887     -0.0225532409
   21     -0.5000000000      2.0000000000      1.0000000000
   22     -0.5000000000      1.6263594985      0.3247279422
   23     -0.5000000000      1.1238472425      0.0617757322
   24     -0.0000000000      2.0000000000     -0.7057403632
   25     -0.0000000000      2.0000000000     -0.3987173602
   26     -0.0000000000      2.0000000000     -0.2388111918
   27      0.0000000000      2.0000000000     -0.5399215675
   28      0.0000000000      2.0000000000     -0.4014791355
   29      0.0000000000      2.0000000000      0.9154777782
   30      0.0000000000      2.0000000000      0.4558993562
   31      0.0000000000      2.0000000000      0.0991206420
   32      0.0000000000      2.0000000000      0.9578953328
   33      0.0000000000      2.0000000000     -0.1437234910
   34      0.1180339887      1.0000000000      0.0000350199
   35      0.1180339887      1.0000000000     -0.4999980165
   36      0.1180339887      1.0000000000      0.4999629966
   37      0.5000000000      1.0000000000      0.0002830737
   38      0.5000000000      1.0000000000      0.4994635250
   39      0.5000000000      1.0000000000     -0.4997465987
   40      0.7807764064      1.0000000000     -0.2557121496
   41      0.7807764064      1.0000000000     -0.1589762390
   42      0.7807764064      1.0000000000      0.0058652329
   43      0.7807764064      1.0000000000     -0.4089439788
   44      0.7807764064      1.0000000000      0.3215585832
   45      0.7807764064      1.0000000000      0.4962085513
   46      0.8027756377      0.0000000000     -0.0000000000
   47      1.0000000000      2.0000000000      0.2834994724
   48      1.0000000000      2.0000000000     -0.3933297775
   49      1.0000000000      2.0000000000     -0.9054665141
   50      1.0000000000      2.0000000000     -0.7262390818
   51      1.0000000000      2.0000000000     -0.3293635593
   52      1.0000000000      2.0000000000      0.4604503753
   53      1.0000000000      2.0000000000      0.9999216520
   54      1.0000000000      2.0000000000     -0.4206633914
   55      1.0000000000      2.0000000000      0.5859040053
   56      1.0000000000      2.0000000000      0.4452868190
   57      1.5000000000      3.0000000000     -0.9999999993
   58      1.5000000000      3.0000000000      0.9996946212
   59      1.5000000000      3.0000000000     -1.5000000000
   60      1.5000000000      3.0000000000      1.5000000000
   61      1.5000000000      3.0000000000     -0.4999996428
   62      1.5000000000      3.0000000000      0.0000146782
   63      1.5000000000      3.0000000000      0.5002903426
