    0     -3.7972997839      0.8228756555      0.5000000000
    1     -3.7972997839      0.3874248289      0.0187614135
    2     -3.7972997839      0.8081053763      0.4805698378
    3     -3.7972997839      0.3667972643      0.0006687487
    4     -2.9361406616      1.8979145768      0.9999971588
    5     -2.9361406616      1.8979157592      0.9999999941
    6     -2.9361406616      1.3705331950     -0.1255527832
    7     -2.9361406616      1.5918756057      0.3129717749
    8     -2.9361406616      1.6715276390      0.4827661435
    9     -2.9361406616      1.3741943599     -0.1186977506
   10     -2.9361406616      1.3253058809     -0.2091292205
   11     -2.9361406616      1.2507967803     -0.3423553171
   12     -2.8539979097      0.3660341640      0.0000075866
   13     -2.8539979097      0.8228673634      0.4999890305
   14     -2.8539979097      0.3660293311      0.0000034012
   15     -2.8539979097      0.8228756417      0.4999999817
   16     -2.4820508076      0.3660280365      0.0000022800
   17     -2.4820508076      0.8228739320      0.4999977200
   18     -2.4052496825      0.3714204870      0.0046868326
   19     -2.4052496825      0.3676714414      0.0014268651
   20     -2.4052496825      0.8227248162      0.4998004698
   21     -2.4052496825      0.8183973851      0.4940858326
   22     -2.2762366269      1.8979069754      0.9999789313
   23     -2.2762366269      1.3893811570     -0.0901194218
   24     -2.2762366269      1.6835113771      0.5088609670
   25     -2.2762366269      1.1718014735     -0.4775399167
   26     -2.2762366269      1.7633496542      0.6863758286
   27     -2.2762366269      1.7646890832      0.6894083217
   28     -2.2762366269      1.2100657433     -0.4128375767
   29     -2.2762366269      1.4853830192      0.0958728665
   30     -2.0890128922      1.6772722813      0.4952572934
   31     -2.0890128922      1.7050436125      0.5561086664
   32     -2.0890128922      1.2714882961     -0.3059146083
   33     -2.0890128922      1.2443430250     -0.3536337056
   34     -2.0890128922      1.4602747917      0.0463386295
   35     -2.0890128922      1.8977817252      0.9996786009
   36     -2.0890128922      1.6381060635      0.4107487695
   37     -2.0890128922      1.5131648488      0.1514163542
   38     -1.9683237067      0.3686672624      0.0022914064
   39     -1.9683237067      0.8163699937      0.4914149802
   40     -1.9683237067      0.3733982864      0.0064122833
   41     -1.9683237067      0.8227859465      0.4998813301
   42     -1.8767090198      1.4470163733      0.0204363789
   43     -1.8767090198      1.3040410861     -0.2477178799
   44     -1.8767090198      1.7726446537      0.7074568610
   45     -1.8767090198      1.5831083969      0.2946702966
   46     -1.8767090198      1.6618119801      0.4617155186
   47     -1.8767090198      1.3591975286     -0.1466922747
   48     -1.8767090198      1.3896146644     -0.0896782100
   49     -1.8767090198      1.8978362370      0.9998093096
   50     -1.8209911917      0.3665063273      0.0004166076
   51     -1.8209911917      0.3807135810      0.0128282059
   52     -1.8209911917      0.8128315244      0.4867633058
   53     -1.8209911917      0.8228695179      0.4999918807
   54     -1.6461093147      1.7932249405      0.7544403139
   55     -1.6461093147      1.7236800689      0.5973765244
   56     -1.6461093147      1.5956017309      0.3207733073
   57     -1.6461093147      1.3692840753     -0.1278885229
   58     -1.6461093147      1.2622223424     -0.3222862080
   59     -1.6461093147      1.2964730494     -0.2613422914
   60     -1.6461093147      1.4564961514      0.0389385952
   61     -1.6461093147      1.8979108747      0.9999882815
   62     -1.5060556849      0.4295802059      0.0570596796
   63     -1.5060556849      0.8228687380      0.4999908490
   64     -1.5060556849      0.7739724578      0.4365029116
   65     -1.5060556849      0.3734375304      0.0064465598
   66     -1.4852069952      2.8119482594      1.1095006366
   67     -1.4852069952      2.7574907135      0.9306228742
   68     -1.4852069952      2.5968272665      0.4201695593
   69     -1.4852069952      2.4584123946      0.0011019482
   70     -1.4852069952      2.3158355100     -0.4105351903
   71     -1.4852069952      2.4289524326     -0.0856188238
   72     -1.4852069952      2.5699987018      0.3374460145
   73     -1.4852069952      2.9278251059      1.4999924784
   74     -1.4852069952      2.5468163787      0.2665450228
   75     -1.4852069952      2.2877035261     -0.4893545253
   76     -1.4852069952      2.2232044816     -0.6670786756
   77     -1.4852069952      2.4873763342      0.0872086811
   78     -1.4287312684      1.4409101230      0.0085660528
   79     -1.4287312684      1.4739460858      0.0732315749
   80     -1.4287312684      1.3491541035     -0.1653145508
   81     -1.4287312684      1.4611924751      0.0481379621
   82     -1.4287312684      1.3339862232     -0.1932472665
   83     -1.4287312684      1.7120768665      0.5716420317
   84     -1.4287312684      1.7503682166      0.6570785552
   85     -1.4287312684      1.8978764107      0.9999056405
   86     -1.3797557643      1.4433969213      0.0133957968
   87     -1.3797557643      1.6882371356      0.5191908809
   88     -1.3797557643      1.3099482358     -0.2370436919
   89     -1.3797557643      1.4346871043     -0.0034929043
   90     -1.3797557643      1.7625256957      0.6845112619
   91     -1.3797557643      1.6427236608      0.4206323434
   92     -1.3797557643      1.2206605833     -0.3946635786
   93     -1.3797557643      1.8968604014      0.9974698918
   94     -1.2770468663      0.4775678687      0.1028194689
   95     -1.2770468663      0.8228592112      0.4999782464
   96     -1.2770468663      0.3860520053      0.0175440780
   97     -1.2770468663      0.7285423938      0.3796582067
   98     -1.1642135624      2.9278138495      1.4999538933
   99     -1.1642135624      2.6226225878      0.5003859128
  100     -1.1642135624      2.4551474784     -0.0085516904
  101     -1.1642135624      2.7777415033      0.9967946811
  102     -1.1642135624      2.0994077661     -0.9965396328
  103     -1.1642135624      2.2867388955     -0.4920431640
  104     -1.0854921227      0.6574468615      0.2948416186
  105     -1.0854921227      0.8228137899      0.4999181614
  106     -1.0854921227      0.5614442912      0.1883319917
  107     -1.0854921227      0.3853340931      0.0169082282
  108     -0.9497317265      0.5520126866      0.1783653464
  109     -0.9497317265      0.3679093107      0.0016332858
  110     -0.9497317265      0.8220254030      0.4988755831
  111     -0.9497317265      0.6799371040      0.3211257847
  112     -0.9486647947      1.5978839127      0.3255584555
  113     -0.9486647947      1.3469249142     -0.1694341807
  114     -0.9486647947      1.4319173095     -0.0088477547
  115     -0.9486647947      1.2509769744     -0.3420398176
  116     -0.9486647947      1.8968114647      0.9973525987
  117     -0.9486647947      1.5994998086      0.3289497231
  118     -0.9486647947      1.6971516541      0.5387376957
  119     -0.9486647947      1.5998682245      0.3297232801
  120     -0.8986466148      0.4341025525      0.0612737893
  121     -0.8986466148      0.3783639456      0.0107616104
  122     -0.8986466148      0.7672580885      0.4279715314
  123     -0.8986466148      0.8228704161      0.4999930689
  124     -0.8181047608      2.9278211480      1.4999789113
  125     -0.8181047608      2.4191455326     -0.1142946799
  126     -0.8181047608      2.5871628454      0.3902872171
  127     -0.8181047608      2.2795469595     -0.5120593500
  128     -0.8181047608      2.7872461543      1.0279936394
  129     -0.8181047608      2.3143209301     -0.4147988513
  130     -0.8181047608      2.4963618926      0.1140922957
  131     -0.8181047608      2.3928252732     -0.1907809695
  132     -0.8181047608      2.3544464554     -0.3010677165
  133     -0.8181047608      2.4488244005     -0.0272173276
  134     -0.8181047608      2.5802090698      0.3688439568
  135     -0.8181047608      2.8268672575      1.1590228745
